Participant,Reu,GreenX,GreenZ,YellowX,YellowY,RedX,RedZ,MarkerAngle,UserX,UserZ,ErrorX,ErrorY,ErrorMag,MarkerTime,TrialTime,Landmark,AngleError,Interface
11,N,1.2,-1.8,0.1,-0.8,-1.3,-0.2,-22.5,1.8,-1.9,0.6,-0.0999999999999999,0.608276253029822,2.446,9.946,N,-3.87944777950487,0
11,N,0.0,-2.1,0.0,-0.3,-0.6,1.1,-22.5,-0.7,-2.2,-0.7,-0.1,0.707106781186547,4.50376,11.08154,L,12.3553598650836,1
11,N,1.2,1.8,0.1,0.8,-0.3,1.9,112.5,1.9,3.1,0.7,1.3,1.47648230602334,2.0014,8.21251,L,-32.4245345002556,1
11,N,-1.2,-1.8,0.1,-0.5,-0.4,0.7,-65.5,0.3,-1.4,1.5,0.4,1.552417469626,2.82515,14.58071,L,-36.1796204479789,1
11,N,-1.5,0.0,0.2,0.0,-0.9,1.1,-135,-1.6,-1.0,-0.1,-1,1.00498756211209,3.16229,12.18451,L,-10.1755108430432,1
11,N,-1.2,-1.8,-0.1,-0.8,1.0,-1.2,67.5,-1.2,-2.7,0,-0.9,0.9,1.41876999999999,6.041,L,-19.0317582741512,1
11,N,0.0,-2.1,0.0,-0.5,-1.4,-1.0,-112.5,2.0,-1.7,2,0.4,2.03960780543711,2.20732,8.85176,L,-26.5235925884286,1
11,N,-1.2,-1.8,0.1,-0.5,-1.0,0.5,-90,-1.8,-2.5,-0.6,-0.7,0.921954445729289,2.0329,9.5406,L,9.96167645002723,1
11,N,-1.5,0.0,0.2,0.0,1.1,1.0,-45,-1.8,1.6,-0.3,1.6,1.62788205960997,2.31450000000001,7.07000000000001,L,32.726880200861,1
11,N,0.0,-2.1,0.0,-0.6,1.0,-1.6,135,-0.6,-3.1,-0.6,-1,1.16619037896906,1.53020000000001,5.4635,L,-16.5873385569274,1
11,N,-1.2,1.8,-0.1,0.8,-0.1,-0.6,45,-2.0,1.5,-0.8,-0.3,0.854400374531753,2.40470000000002,5.89360000000002,L,-17.5140299877246,1
11,N,-1.5,0.0,0.0,0.0,1.3,-0.5,22.5,-1.7,0.1,-0.2,0.1,0.223606797749979,1.83079999999998,5.9641,L,1.18526081862256,1
11,N,1.2,1.8,-0.1,0.5,-1.0,1.5,90,1.7,1.6,0.5,-0.2,0.53851648071345,2.267,10.0781,L,5.64406962176383,1
11,N,0.0,2.1,0.0,0.6,0.5,-0.7,-22.5,1.2,1.9,1.2,-0.2,1.21655250605964,3.04523,8.3119,N,25.19315981489,1
11,N,-1.2,1.8,0.1,0.5,1.5,1.1,-65.5,-0.1,3.5,1.1,1.7,2.02484567313166,1.99206,12.06984,N,41.7754773934801,1
11,N,0.0,-2.1,0.0,-0.6,1.2,-0.6,90,-0.1,-2.4,-0.1,-0.3,0.316227766016838,1.85102,9.11769,N,-2.82215529981175,1
11,N,1.2,1.8,0.1,0.8,1.5,0.8,-135,1.5,2.6,0.3,0.8,0.854400374531753,2.01985999999999,7.74207999999999,N,16.6992442339936,1
11,N,-1.2,1.8,-0.1,0.8,-1.6,0.2,112.5,-2.3,1.8,-1.1,0,1.1,1.57938,8.92383,N,-37.6656211985833,1
11,N,0.0,-2.1,0.0,-0.6,0.5,0.7,22.5,0.6,-1.7,0.6,0.4,0.721110255092798,2.25264999999999,8.3082,N,-12.5106156857867,1
11,N,-1.2,-1.8,-0.1,-0.8,1.4,-0.8,45,-0.9,-1.8,0.3,0,0.3,2.44309999999999,8.55417999999999,N,-2.46105465053035,1
11,N,0.0,-2.1,0.0,-0.3,1.1,-1.4,135,-0.7,-2.4,-0.7,-0.3,0.761577310586391,1.8579,8.569,N,3.41658819177119,1
11,N,-1.2,1.8,0.0,0.6,1.2,0.6,-45,-0.6,2.7,0.6,0.9,1.0816653826392,2.62609999999998,9.01499999999999,N,22.8336541779175,1
11,N,1.2,-1.8,0.1,-0.8,-0.8,-1.7,-90,1.1,-3.4,-0.0999999999999999,-1.6,1.60312195418814,1.77289999999999,6.49510000000001,N,38.957764654024,1
11,N,-1.2,1.8,0.1,0.5,-0.5,-0.7,67.5,-2.0,1.1,-0.8,-0.7,1.06301458127347,1.94550000000001,7.78990000000002,N,-24.1633246350565,1
11,N,0.0,2.1,0.0,0.5,1.3,1.0,-112.5,-0.2,2.8,-0.2,0.7,0.728010988928051,1.96260000000001,7.0959,N,9.95807059846098,1
11,N,1.2,-1.8,-0.1,-0.5,0.4,0.6,67.5,-0.7,-3.9,-1.9,-2.1,2.83196045170126,4.63925,13.27258,L,32.1712171285446,2
11,N,1.2,1.8,0.0,0.6,-1.1,0.2,22.5,2.3,1.7,1.1,-0.1,1.10453610171873,4.39483,15.8615,L,11.0185456384991,2
11,N,-1.2,1.8,-0.1,0.8,1.3,0.2,-22.5,-1.5,1.7,-0.3,-0.1,0.316227766016838,4.94766,16.06988,L,-4.4406529612337,2
11,N,1.2,-1.8,0.0,-0.6,0.0,-1.9,-135,1.6,-1.4,0.4,0.4,0.565685424949238,2.96537000000001,13.23203,L,-12.5903829455352,2
11,N,1.5,0.0,0.0,0.0,-0.5,-1.1,-65.5,1.3,0.4,-0.2,0.4,0.447213595499958,2.69240000000001,12.7035,L,-10.9947773492921,2
11,N,0.0,-2.1,0.0,-0.3,1.5,-0.3,90,-0.1,-2.4,-0.1,-0.3,0.316227766016838,2.88049999999998,12.9694,L,-2.50162281428177,2
11,N,-1.2,-1.8,-0.1,-0.8,-0.1,-2.0,135,-1.4,-6.0,-0.2,-4.2,4.20475920832573,6.03899999999999,13.6945,L,-82.3006848628527,2
11,N,1.2,-1.8,0.0,-0.6,1.2,-0.2,112.5,1.8,-0.2,0.6,1.6,1.70880074906351,5.5866,19.4199,L,-90,2
11,N,1.2,1.8,-0.1,0.5,1.1,0.1,-112.5,0.0,2.9,-1.2,1.1,1.62788205960997,5.47989999999999,21.5576,L,-24.8141969905351,2
11,N,1.5,0.0,0.0,0.0,-1.0,-1.0,-45,-0.9,-1.7,-2.4,-1.7,2.94108823397055,3.11349999999999,14.758,L,103.671307132196,2
11,N,1.2,1.8,-0.1,0.5,-1.4,0.5,45,0.6,0.3,-0.6,-1.5,1.61554944214035,4.392,16.0365,L,32.2756443145776,2
11,N,-1.2,1.8,0.1,0.5,0.9,1.4,-90,-0.7,3.1,0.5,1.3,1.39283882771841,8.28990000000005,15.8788,L,35.9514067213658,2
11,N,0.0,-2.1,0.0,-0.5,0.5,0.7,22.5,-1.9,-0.1,-1.9,2,2.75862284482674,2.78259,14.24926,N,61.4403795216802,2
11,N,-1.2,1.8,-0.1,0.8,0.9,1.8,-90,-0.4,-0.6,0.8,-2.4,2.5298221281347,2.1829,11.86068,N,-61.5570713756366,2
11,N,1.2,-1.8,0.1,-0.8,-1.1,-0.8,-45,2.1,-2.2,0.9,-0.4,0.984885780179611,3.37599,17.93154,N,0.130812054705936,2
11,N,-1.2,-1.8,0.0,-0.6,-1.6,-0.6,-135,-3.1,3.4,-1.9,5.2,5.53624421426656,2.98686000000001,12.03131,N,177.878903603339,2
11,N,0.0,2.1,0.0,0.3,1.1,-0.2,-65.5,-1.8,-0.4,-1.8,-2.5,3.08058436014987,1.699,10.04344,N,-68.3852210572138,2
11,N,1.2,-1.8,-0.1,-0.5,-0.1,0.8,45,-1.4,-1.3,-2.6,0.5,2.64764045897474,1.7983,9.23310000000001,N,58.3245312618908,2
11,N,-1.2,1.8,-0.1,0.8,-1.2,-0.3,90,-0.1,1.6,1.1,-0.2,1.11803398874989,2.97129999999999,11.5,N,30.0685828218624,2
11,N,1.2,1.8,-0.1,0.5,-1.5,1.1,67.5,0.8,1.3,-0.4,-0.5,0.640312423743285,1.73569999999998,14.4912,N,9.5647143524298,2
11,N,-1.5,0.0,0.2,0.0,-0.8,-1.0,135,-0.4,-2.5,1.1,-2.5,2.73130005674953,2.70779999999999,19.7856,N,-159.939396979579,2
11,N,-1.2,-1.8,0.0,-0.6,0.5,-1.9,112.5,-1.6,-1.6,-0.4,0.2,0.447213595499958,2.8972,8.23060000000001,N,4.76364169072614,2
11,N,-1.5,0.0,0.2,0.0,-0.3,1.1,-112.5,1.4,-0.6,2.9,-0.6,2.96141857899217,1.1396,10.0618,N,-92.4895529219992,2
11,N,1.5,0.0,0.0,0.0,-1.1,-0.5,-22.5,1.1,0.1,-0.4,0.1,0.412310562561766,2.29860000000002,11.4431,N,-4.36959164839904,2
12,N,0.0,2.1,0.0,0.3,-1.3,-0.2,67.5,-0.6,3.0,-0.6,0.9,1.0816653826392,5.0338,12.78936,L,-17.1368017249196,0
12,N,-1.2,1.8,0.0,0.6,1.1,1.1,-65.5,-0.7,3.2,0.5,1.4,1.48660687473185,3.65266,10.09711,L,32.4711922908485,0
12,N,-1.5,0.0,0.3,0.0,1.6,0.5,-22.5,-5.4,-1.5,-3.9,-1.5,4.17851648315524,3.73157,11.57601,L,-6.78304885520119,0
12,N,0.0,-2.1,0.0,-0.3,-1.0,-1.3,-135,-0.1,-2.8,-0.1,-0.7,0.707106781186547,2.24289,9.27623,L,20.3764352138364,0
12,N,1.2,1.8,-0.1,0.5,1.2,0.0,-112.5,1.1,1.8,-0.0999999999999999,0,0.0999999999999999,1.9177,9.65102999999999,L,-3.17983011986407,0
12,N,-1.5,0.0,0.3,0.0,1.2,-0.9,45,-2.1,-0.3,-0.6,-0.3,0.670820393249937,4.163,10.8963,L,-8.13010235415587,0
12,N,0.0,2.1,0.0,0.6,-1.4,1.2,112.5,-0.6,3.3,-0.6,1.2,1.34164078649987,2.38579999999999,9.41919999999999,L,-36.410315688314,0
12,N,1.5,0.0,-0.3,0.0,0.6,0.9,135,2.3,0.2,0.8,0.2,0.824621125123532,2.7423,10.1312,L,-22.6198649480404,0
12,N,-1.5,0.0,0.2,0.0,1.4,-0.5,22.5,-2.3,-0.7,-0.8,-0.7,1.06301458127346,4.94380000000001,11.766,L,-12.8764650907244,0
12,N,-1.2,-1.8,-0.1,-0.8,-1.2,0.3,-90,-3.0,-1.8,-1.8,0,1.8,3.39019999999999,10.6458,L,40.6012946450045,0
12,N,1.2,1.8,-0.1,0.5,-0.9,1.4,90,0.1,3.8,-1.1,2,2.28254244210267,3.9136,12.7024,L,-56.595837184397,0
12,N,0.0,2.1,0.0,0.5,1.1,-0.6,-45,0.5,2.5,0.5,0.4,0.640312423743285,3.31740000000002,9.80629999999999,L,11.2122831786841,0
12,N,0.0,2.1,0.0,0.6,1.4,0.6,-90,-0.6,2.8,-0.6,0.7,0.921954445729289,3.50348,10.55904,N,0.751376983024954,0
12,N,1.5,0.0,-0.2,0.0,0.3,1.1,112.5,2.0,-0.5,0.5,-0.5,0.707106781186548,4.90918,10.89807,N,0.753848333070925,0
12,N,0.0,-2.1,0.0,-0.5,1.4,-0.5,90,0.4,-2.9,0.4,-0.8,0.894427190999916,4.27322,12.40655,N,-18.5660602176693,0
12,N,0.0,2.1,0.0,0.5,1.1,1.5,-135,-0.6,2.8,-0.6,0.7,0.921954445729289,4.75854,12.40299,N,8.79489696544331,0
12,N,-1.5,0.0,0.3,0.0,-0.3,1.4,-112.5,-2.1,-0.5,-0.6,-0.5,0.781024967590666,4.06363,11.51918,N,2.85054765601738,0
12,N,1.2,-1.8,0.0,-0.6,-1.4,-1.2,-65.5,0.5,-2.3,-0.7,-0.5,0.860232526704263,5.1416,13.3638,N,17.073966029946,0
12,N,0.0,2.1,0.0,0.6,-0.6,-0.8,22.5,-0.3,2.9,-0.3,0.8,0.854400374531753,4.5403,13.018,N,-7.05390574853658,0
12,N,1.2,1.8,0.1,0.8,-1.4,0.8,45,1.4,2.5,0.2,0.7,0.728010988928052,3.62079999999997,11.9319,N,-10.2262206689556,0
12,N,-1.2,-1.8,0.0,-0.6,0.0,-1.9,135,-1.8,-1.7,-0.6,0.1,0.608276253029822,4.39360000000002,12.2714,N,1.57655005518376,0
12,N,-1.2,1.8,0.0,0.6,1.2,0.6,-45,-1.3,1.8,-0.1,0,0.1,3.94630000000001,11.3241,N,-0.924045352772856,0
12,N,0.0,2.1,0.0,0.5,-1.1,0.0,67.5,0.2,2.7,0.2,0.6,0.632455532033676,5.67189999999999,13.1497,N,-1.93602158292722,0
12,N,1.5,0.0,-0.2,0.0,-1.6,-0.6,-22.5,1.8,0.5,0.3,0.5,0.58309518948453,7.08629999999999,15.0974,N,-6.97385711860886,0
12,N,-1.5,0.0,0.0,0.0,1.3,-0.5,22.5,-0.5,-0.4,1,-0.4,1.0770329614269,4.89179,11.83624,L,-6.94484153553357,1
12,N,1.5,0.0,-0.3,0.0,0.2,1.1,112.5,1.1,1.1,-0.4,1.1,1.17046999107196,2.98424,12.49535,L,-40.2363583092738,1
12,N,0.0,-2.1,0.0,-0.6,1.0,0.4,45,0.7,-1.1,0.7,1,1.22065556157337,3.2878,8.42113000000001,L,-10.4914770123316,1
12,N,0.0,2.1,0.0,0.6,1.0,1.6,-135,0.7,2.9,0.7,0.8,1.06301458127346,2.48203000000001,8.10425000000001,L,50.4403320310055,1
12,N,1.2,1.8,0.1,0.8,0.1,-0.8,-45,0.8,0.8,-0.4,-1,1.0770329614269,4.69902999999999,9.48792,L,0.697277293068985,1
12,N,1.2,-1.8,-0.1,-0.5,1.5,-0.5,135,-3.6,-2.3,-4.8,-0.5,4.82597140480546,20.7883,26.8216,L,57.5653483799073,1
12,N,-1.5,0.0,0.3,0.0,0.9,-1.4,67.5,-0.9,-2.4,0.6,-2.4,2.4738633753706,22.6033,27.2922,L,-59.3110412626064,1
12,N,0.0,-2.1,0.0,-0.6,-1.2,0.0,-65.5,-1.0,3.6,-1,5.7,5.78705451849211,16.8003,21.8225,L,-147.075288583194,1
12,N,0.0,2.1,0.0,0.3,-1.2,0.3,90,0.0,-1.4,0,-3.5,3.5,15.4048,21.0715,L,111.092339505828,1
12,N,1.2,-1.8,0.1,-0.8,-1.0,-0.3,-22.5,-2.8,-2.0,-4,-0.2,4.00499687890016,30.0472,34.6471,L,102.349700064408,1
12,N,-1.2,1.8,0.1,0.5,1.0,1.5,-90,-1.8,1.3,-0.6,-0.5,0.781024967590666,19.4848,33.7515,L,-11.8507827984002,1
12,N,-1.2,-1.8,-0.1,-0.8,-0.1,-2.0,135,-1.4,-2.9,-0.2,-1.1,1.11803398874989,5.84936,12.98269,N,-45,1
12,N,0.0,2.1,0.0,0.3,-1.1,-0.8,45,-1.4,0.6,-1.4,-1.5,2.05182845286832,4.38856999999999,10.52191,N,-32.8670117590579,1
12,N,1.2,-1.8,-0.1,-0.5,-0.9,-1.4,-90,-0.7,-3.6,-1.9,-1.8,2.61725046566048,2.96704,10.45593,N,74.0212732247026,1
12,N,-1.2,-1.8,-0.1,-0.8,-1.4,-0.8,-135,-3.9,-1.8,-2.7,0,2.7,2.20882,11.84216,N,79.5085229876684,1
12,N,0.0,2.1,0.0,0.3,-1.2,0.3,90,-0.8,2.1,-0.8,0,0.8,3.6888,11.36654,N,-21.1612598168282,1
12,N,1.2,-1.8,-0.1,-0.5,-1.4,-1.0,-65.5,0.6,-3.5,-0.6,-1.7,1.80277563773199,5.2089,12.0867,N,34.2374627768575,1
12,N,-1.2,1.8,0.1,0.5,0.7,-0.9,22.5,-0.1,1.8,1.1,0,1.1,3.40609999999998,10.4172,N,18.6298316751606,1
12,N,0.0,-2.1,0.0,-0.5,1.3,-1.0,112.5,1.2,-3.0,1.2,-0.9,1.5,2.13299999999998,8.06639999999999,N,-46.9012364646144,1
12,N,-1.5,0.0,0.3,0.0,0.8,-1.3,67.5,-0.9,-0.8,0.6,-0.8,1,4.23519999999999,12.3018,N,-13.086348669211,1
12,N,1.5,0.0,0.0,0.0,-1.0,-1.0,-45,0.2,-1.4,-1.3,-1.4,1.91049731745428,4.20740000000001,8.99630000000002,N,40.2363583092738,1
12,N,-1.5,0.0,0.2,0.0,-0.4,1.4,-112.5,-2.0,1.4,-0.5,1.4,1.48660687473185,2.02930000000001,8.28479999999999,N,51.8427734126309,1
12,N,-1.2,-1.8,0.1,-0.5,0.7,0.9,-22.5,-0.8,0.0,0.4,1.8,1.84390889145858,3.3518,7.70740000000001,N,23.9020504110109,1
12,N,0.0,2.1,0.0,0.3,0.5,-1.0,-22.5,0.9,2.5,0.9,0.4,0.98488578017961,3.70538999999999,19.08316,L,15.6821487973787,2
12,N,1.2,-1.8,0.0,-0.6,-0.5,0.6,22.5,0.0,-0.5,-1.2,1.3,1.76918060129541,7.4116,19.05604,L,10.8672586592167,2
12,N,0.0,-2.1,0.0,-0.3,1.4,-0.3,90,0.0,-2.2,0,-0.1,0.1,7.27131,15.76093,L,-1.49063183526226,2
12,N,1.2,-1.8,-0.1,-0.5,-0.1,-1.9,-135,0.2,-2.1,-1,-0.3,1.04403065089106,4.90379999999999,12.4064,L,38.0887728809753,2
12,N,-1.2,-1.8,0.0,-0.6,0.5,-1.9,112.5,-1.4,-4.4,-0.2,-2.6,2.60768096208106,19.1226,27.0868,L,-56.1316266818551,2
12,N,1.2,-1.8,0.1,-0.8,-1.4,-0.8,-45,0.3,-0.3,-0.9,1.5,1.74928556845359,18.3295,31.0664,L,-37.4270513594566,2
12,N,-1.2,1.8,-0.1,0.8,-0.1,-0.8,45,-1.4,0.3,-0.2,-1.5,1.51327459504216,9.78219999999996,29.1822,L,-26.8315412531364,2
12,N,-1.2,-1.8,0.1,-0.5,-0.9,0.4,-90,-0.1,-0.2,1.1,1.6,1.94164878389476,4.07069999999999,25.0374,L,-60.8952683725813,2
12,N,0.0,-2.1,0.0,-0.6,-1.1,-0.1,-65.5,-1.3,-1.0,-1.3,1.1,1.70293863659264,8.41070000000002,26.6294,L,41.3396014521246,2
12,N,1.5,0.0,-0.3,0.0,0.8,1.1,135,3.1,1.2,1.6,1.2,2,9.28380000000004,22.4505,L,-60.0183606311507,2
12,N,0.0,-2.1,0.0,-0.3,-1.4,-0.9,-112.5,-1.0,-1.3,-1,0.8,1.28062484748657,3.28309999999999,22.3608,L,4.39870535499544,2
12,N,0.0,2.1,0.0,0.6,-1.1,0.1,67.5,-0.2,1.1,-0.2,-1,1.01980390271856,5.26639999999998,19.8219,L,13.1764187528436,2
12,N,0.0,-2.1,0.0,-0.6,1.5,-0.6,90,2.4,-5.0,2.4,-2.9,3.76430604494374,5.45072,26.35238,N,-56.5601307942178,2
12,N,-1.5,0.0,0.3,0.0,1.4,0.5,-22.5,2.3,1.6,3.8,1.6,4.12310562561766,5.60635000000001,17.92857,N,139.071813894308,2
12,N,1.5,0.0,0.0,0.0,0.0,-1.2,-90,1.4,-1.5,-0.1,-1.5,1.50332963783729,4.4683,30.43952,N,50.7545653311022,2
12,N,1.2,1.8,0.1,0.8,1.5,0.8,-135,0.6,1.8,-0.6,0,0.6,7.57320000000001,37.4201,N,-25.287968261823,2
12,N,-1.2,1.8,-0.1,0.8,1.3,1.3,-65.5,-1.2,0.5,0,-1.3,1.3,2.42610000000002,26.9595,N,-29.0546040990772,2
12,N,0.0,-2.1,0.0,-0.6,1.3,-0.1,67.5,0.4,-1.1,0.4,1,1.0770329614269,4.5797,27.6831,N,8.96334494002008,2
12,N,1.5,0.0,0.0,0.0,0.5,1.3,112.5,5.1,2.8,3.6,2.8,4.56070170039655,3.93720000000002,32.6817,N,-70.4918799073717,2
12,N,0.0,-2.1,0.0,-0.5,-1.1,0.6,-45,0.5,-1.0,0.5,1.1,1.20830459735946,2.036,17.8805,N,-22.8336541779176,2
12,N,-1.5,0.0,0.3,0.0,1.2,-0.9,45,-1.1,-1.3,0.4,-1.3,1.36014705087354,11.3372,32.0555,N,-28.3007557660064,2
12,N,0.0,2.1,0.0,0.3,-0.6,-1.1,22.5,-0.3,0.7,-0.3,-1.4,1.43178210632764,5.6071,20.2756,N,-1.15733306812942,2
12,N,0.0,-2.1,0.0,-0.5,-1.4,-1.0,-112.5,2.1,-1.0,2.1,1.1,2.37065391822594,10.4195,37.8528,N,-38.1572265873691,2
12,N,1.2,-1.8,0.0,-0.6,1.6,-0.6,135,-0.3,-2.7,-1.5,-0.9,1.74928556845359,2.16149999999999,29.7615,N,23.7026459509662,2
1,N,-1.5,0.0,0.3,0.0,0.9,-1.4,67.5,-2.5,0.7,-1,0.7,1.22065556157337,2.88182,14.04849,L,1.44499250597633,0
1,N,-1.2,-1.8,0.0,-0.6,-1.1,0.4,-90,-1.0,-1.9,0.2,-0.0999999999999999,0.223606797749979,2.51736,8.01736,L,-5.09211512449904,0
1,N,0.0,2.1,0.0,0.3,-1.1,1.4,135,0.8,2.0,0.8,-0.1,0.806225774829855,1.23356,7.94467,L,14.9456239171256,0
1,N,-1.2,-1.8,0.1,-0.5,-1.1,-0.5,-135,-0.8,-2.3,0.4,-0.5,0.640312423743285,1.77226,6.87226,L,-13.8610275630211,0
1,N,1.2,1.8,-0.1,0.5,-1.2,0.1,22.5,1.4,1.7,0.2,-0.1,0.223606797749979,1.97838999999999,7.0895,L,3.70371119338433,0
1,N,0.0,-2.1,0.0,-0.3,0.9,0.6,45,-0.2,-2.1,-0.2,0,0.2,1.79259,7.35926000000001,L,3.73139699916042,0
1,N,1.5,0.0,-0.2,0.0,-1.3,-0.5,-22.5,1.6,0.1,0.1,0.1,0.14142135623731,2.1438,6.866,L,-1.56469752004113,0
1,N,-1.5,0.0,0.0,0.0,0.0,-1.5,90,-1.5,0.2,0,0.2,0.2,1.99759999999999,6.642,L,3.57633437499729,0
1,N,-1.2,-1.8,0.0,-0.6,0.0,0.9,-45,-2.0,-1.4,-0.8,0.4,0.894427190999916,1.84739999999999,7.503,L,17.046597926992,0
1,N,-1.5,0.0,0.2,0.0,-0.4,-1.3,112.5,-1.9,0.1,-0.4,0.1,0.412310562561766,1.7834,7.45009999999999,L,-6.7385757016081,0
1,N,0.0,2.1,0.0,0.5,1.2,-0.1,-65.5,0.1,2.8,0.1,0.7,0.707106781186547,1.41119999999998,6.90009999999998,L,7.83820498391946,0
1,N,1.2,1.8,0.1,0.8,1.4,0.2,-112.5,0.6,2.9,-0.6,1.1,1.25299640861417,1.78799999999998,7.28799999999998,L,-9.37934503285323,0
1,N,0.0,-2.1,0.0,-0.5,1.1,-1.5,135,0.0,-3.4,0,-1.3,1.3,1.66674,8.40008,N,-31.3209575121723,0
1,N,1.2,1.8,0.0,0.6,-1.5,0.6,45,2.2,3.3,1,1.5,1.80277563773199,1.97232,7.19454,N,-12.1568518749015,0
1,N,-1.2,-1.8,0.0,-0.6,1.4,-0.1,22.5,-1.5,-3.1,-0.3,-1.3,1.33416640641263,1.97873,7.52317,N,-12.7925102716864,0
1,N,-1.2,1.8,0.0,0.6,0.0,1.9,-135,-2.6,1.6,-1.4,-0.2,1.4142135623731,1.5992,6.84364,N,-1.81830296445223,0
1,N,-1.5,0.0,0.2,0.0,1.4,0.5,-22.5,-1.8,-0.4,-0.3,-0.4,0.5,0.204720000000009,6.09361000000001,N,-5.92623079720863,0
1,N,0.0,-2.1,0.0,-0.5,1.4,-0.5,90,-0.6,-2.8,-0.6,-0.7,0.921954445729289,1.59487,7.43930999999999,N,-0.176838264141351,0
1,N,-1.2,1.8,0.1,0.5,-1.2,0.0,112.5,-1.5,2.3,-0.3,0.5,0.58309518948453,2.3189,9.55226,N,-7.43140797117253,0
1,N,1.2,1.8,-0.1,0.5,0.4,-0.7,-65.5,1.6,2.3,0.4,0.5,0.640312423743285,0.725999999999999,6.88149999999999,N,4.05673786129479,0
1,N,0.0,2.1,0.0,0.3,1.2,0.3,-90,-0.3,3.4,-0.3,1.3,1.33416640641263,1.41540000000001,7.7154,N,7.86907555179048,0
1,N,-1.2,-1.8,0.0,-0.6,0.0,0.7,-45,-1.3,-3.1,-0.1,-1.3,1.30384048104053,1.54049999999998,6.94049999999999,N,-6.75491845459592,0
1,N,1.5,0.0,0.0,0.0,-0.5,1.1,67.5,1.9,-0.4,0.4,-0.4,0.565685424949238,1.22300000000001,7.03410000000002,N,3.19458946511043,0
1,N,1.2,-1.8,0.0,-0.6,-0.5,-1.9,-112.5,1.8,-1.8,0.6,0,0.6,1.33679999999998,7.27009999999999,N,0.87690774143046,0
1,N,1.2,1.8,0.0,0.6,0.0,2.0,135,2.9,5.9,1.7,4.1,4.43846820423443,2.76378,13.652671,L,-62.8282083320582,1
1,N,1.5,0.0,0.0,0.0,0.5,1.3,112.5,2.2,0.7,0.7,0.7,0.989949493661167,2.25038,9.69483,L,-32.9913731429963,1
1,N,1.2,1.8,0.1,0.8,-1.3,1.3,67.5,2.2,5.8,1,4,4.12310562561766,3.09034,9.84589,L,-40.8150838748816,1
1,N,-1.5,0.0,0.2,0.0,-0.9,1.1,-135,-1.9,0.4,-0.4,0.4,0.565685424949238,1.95422000000001,9.24312,L,26.3975201354761,1
1,N,-1.2,-1.8,0.0,-0.6,0.9,-1.6,90,-2.1,-3.7,-0.9,-1.9,2.10237960416286,2.1495,6.86061000000001,L,-29.5516881675531,1
1,N,1.2,1.8,0.0,0.6,1.3,0.1,-112.5,4.0,4.1,2.8,2.3,3.62353418639869,3.11849000000001,9.01849,L,37.3858106532563,1
1,N,1.5,0.0,0.0,0.0,-0.6,-1.2,-65.5,5.0,-1.2,3.5,-1.2,3.7,8.9748,16.0526,L,29.7448812969422,1
1,N,-1.5,0.0,0.2,0.0,0.2,1.4,-90,-1.2,-1.4,0.3,-1.4,1.43178210632764,3.30619999999999,8.30619999999999,L,-23.9624889745782,1
1,N,1.2,1.8,0.1,0.8,-1.1,0.2,22.5,2.2,3.4,1,1.6,1.88679622641132,3.61709999999999,9.17259999999999,L,-9.29410684646102,1
1,N,-1.2,-1.8,-0.1,-0.8,-0.1,0.6,-45,0.3,0.1,1.5,1.9,2.42074368738204,5.25399999999999,10.9095,L,-63.2833730402537,1
1,N,0.0,-2.1,0.0,-0.3,-0.5,1.0,-22.5,-0.8,-4.7,-0.8,-2.6,2.72029410174709,2.87029999999999,7.82589999999999,L,12.175134549905,1
1,N,1.5,0.0,-0.2,0.0,-1.2,1.1,45,3.2,-0.9,1.7,-0.9,1.92353840616713,3.45159999999998,10.3516,L,2.27760895833395,1
1,N,-1.2,-1.8,-0.1,-0.8,0.3,-1.9,112.5,-3.0,-4.6,-1.8,-2.8,3.32866339541865,2.98235,10.082088,N,-43.1034816967907,1
1,N,1.2,1.8,0.0,0.6,-1.1,0.2,22.5,1.2,3.0,0,1.2,1.2,3.49267,9.94822,N,-15.7748501795638,1
1,N,-1.5,0.0,0.2,0.0,0.2,1.4,-90,-2.8,-0.6,-1.3,-0.6,1.43178210632764,4.89553,12.55109,N,5.78239232236403,1
1,N,-1.2,-1.8,0.1,-0.5,-1.5,-0.5,-135,0.2,-4.4,1.4,-2.6,2.95296461204668,3.54767,11.60322,N,-10.5576468809782,1
1,N,1.2,1.8,0.1,0.8,-1.2,0.8,45,-1.9,-1.5,-3.1,-3.3,4.52769256906871,2.23533,8.93532,N,129.547378012187,1
1,N,1.5,0.0,-0.2,0.0,-1.3,-0.5,-22.5,-1.5,0.0,-3,0,3,1.63530999999999,7.29087,N,-101.676737830954,1
1,N,0.0,2.1,0.0,0.3,-1.1,-0.2,67.5,-1.9,3.4,-1.9,1.3,2.30217288664427,2.7024,10.32457,N,-38.0887728809753,1
1,N,1.2,-1.8,0.0,-0.6,-1.3,-0.6,-45,0.8,-3.2,-0.4,-1.4,1.4560219778561,4.58629999999999,12.3307,N,25.4314505829024,1
1,N,-1.2,1.8,-0.1,0.8,-1.0,-0.1,90,-2.5,1.7,-1.3,-0.1,1.30384048104053,3.2741,10.3075,N,-33.7965651347707,1
1,N,1.2,1.8,-0.1,0.5,1.3,0.0,-112.5,1.7,2.3,0.5,0.5,0.707106781186547,3.72490000000002,11.6582,N,13.0456370629486,1
